#{"t_start": 1776617067.526807, "env_id": "None"}
r,l,t,is_success,fusion_alpha
-22.583613,36,493.09387,False,0.96
-20.57151,36,494.63083,False,0.96
-2.822543,32,496.05285,False,0.96
-9.372259,31,497.389364,False,0.96
57.577546,21,498.293445,True,0.96
62.752574,25,499.382664,True,0.96
62.650408,26,500.499976,True,0.96
63.219122,30,501.785587,True,0.96
59.122344,18,502.602049,True,0.96
-3.810287,34,504.033589,False,0.96
53.266868,7,504.361512,True,0.96
-22.455333,34,505.849428,False,0.96
-15.625626,40,507.545952,False,0.96
-18.752997,36,509.109859,False,0.96
59.865756,21,510.02689,True,0.96
59.244205,20,510.898653,True,0.96
57.880406,17,511.651938,True,0.96
53.933674,11,512.133015,True,0.96
60.302414,23,513.127056,True,0.96
-10.107654,33,514.532354,False,0.96
-1.124679,41,516.284141,False,0.96
-6.625798,37,517.91869,False,0.96
58.891882,20,518.783308,True,0.96
62.400957,25,519.861964,True,0.96
-15.184497,35,521.348228,False,0.96
-7.180107,36,522.959632,False,0.96
57.278193,18,523.748817,True,0.96
-19.099861,51,525.911686,False,0.96
-26.102037,37,527.487493,False,0.96
62.25077,24,528.5161,True,0.96
60.037952,24,529.566514,True,0.96
60.038409,24,530.627921,True,0.96
-25.521981,43,532.496325,False,0.96
-24.822714,44,534.392721,False,0.96
54.481276,11,534.875451,True,0.96
54.475263,12,535.409051,True,0.96
62.519088,27,536.569797,True,0.96
-8.560523,44,538.466406,False,0.96
-1.616033,35,539.991923,False,0.96
-20.14176,35,541.494012,False,0.96
59.682085,24,546.471915,True,0.96
-12.813432,35,547.966215,False,0.96
-12.712506,39,549.60947,False,0.96
-26.180553,35,551.118044,False,0.96
61.094898,29,552.369736,True,0.96
57.502623,19,553.204195,True,0.96
-10.860063,36,554.760583,False,0.96
-14.064954,38,556.405062,False,0.96
62.63146,28,557.62768,True,0.96
-14.368959,37,559.195596,False,0.96
-26.616853,40,560.87913,False,0.96
-11.198233,33,562.310028,False,0.96
-14.16802,35,563.81459,False,0.96
59.566932,23,564.811276,True,0.96
56.162758,13,565.390829,True,0.96
-14.395746,42,567.181243,False,0.96
59.702427,26,568.32441,True,0.96
-7.46347,39,570.058648,False,0.96
53.944074,9,570.466382,True,0.96
-26.083727,37,572.025451,False,0.96
-18.538001,44,573.905924,False,0.96
59.401481,21,574.812804,True,0.96
55.568458,14,575.420738,True,0.96
65.232387,39,577.117704,True,0.96
-23.677973,42,578.909988,False,0.96
-5.62347,35,580.417707,False,0.96
-11.655319,35,581.916288,False,0.96
-7.384921,36,583.451002,False,0.96
-8.81651,38,585.056316,False,0.96
-9.811959,36,586.597598,False,0.96
59.034157,23,587.603033,True,0.96
-13.101684,47,589.733354,False,0.96
0.116683,36,591.336307,False,0.96
-9.663145,41,593.111088,False,0.96
58.360283,17,593.865605,True,0.96
-10.661397,42,595.66358,False,0.96
-26.121952,39,597.307686,False,0.96
62.498816,26,598.449957,True,0.96
56.833703,16,599.161486,True,0.96
63.15434,30,600.475141,True,0.96
-3.966756,38,602.19323,False,0.96
-23.740344,35,603.703564,False,0.96
-13.623359,37,605.292543,False,0.96
59.203396,22,606.25349,True,0.96
-1.653177,39,607.968565,False,0.96
-18.594015,38,609.600191,False,0.96
-8.824979,45,611.587559,False,0.96
-15.321089,42,613.392644,False,0.96
-6.659433,36,614.989589,False,0.96
55.789971,11,615.487314,True,0.96
