#{"t_start": 1776704588.7369568, "env_id": "None"}
r,l,t,is_success,fusion_alpha
-28.809456,65,2410.119432,False,0.993
55.237089,67,2413.400924,True,0.993
61.918184,33,2415.07252,True,0.993
61.760076,52,2417.632386,True,0.993
-14.689017,51,2420.161409,False,0.993
-18.701372,50,2422.643097,False,0.993
63.344796,33,2424.286803,True,0.993
-2.234743,70,2427.776641,False,0.993
61.761317,48,2430.157407,True,0.993
-13.6077,58,2433.023913,False,0.993
60.352468,32,2434.590403,True,0.993
59.418275,49,2437.026375,True,0.993
58.441675,26,2438.312316,True,0.993
60.360728,141,2445.211065,True,0.993
62.323594,42,2447.291676,True,0.993
-8.417236,96,2452.019497,False,0.993
55.895027,38,2461.437105,True,0.993
60.671826,31,2462.964516,True,0.993
53.302036,8,2463.362295,True,0.993
65.519048,96,2468.109249,True,0.993
52.261836,60,2471.06459,True,0.993
53.485488,7,2471.422349,True,0.993
-11.411236,121,2477.405757,False,0.993
52.538795,5,2477.661958,True,0.993
61.997285,46,2479.966962,True,0.993
56.268232,19,2480.914327,True,0.993
8.869901,145,2488.020799,False,0.993
61.791965,132,2494.42702,True,0.993
62.29777,58,2497.329816,True,0.993
58.988632,112,2502.833756,True,0.993
-12.734818,142,2509.856596,False,0.993
62.137854,41,2511.906236,True,0.993
-3.229888,136,2518.605298,False,0.993
66.999165,74,2522.275031,True,0.993
-8.851332,184,2531.223644,False,0.993
61.518587,100,2536.133179,True,0.993
63.203485,40,2538.119869,True,0.993
-3.397271,122,2544.182423,False,0.993
59.80327,39,2546.102974,True,0.993
7.083993,236,2557.605374,False,0.993
49.662182,1,2557.673661,True,0.993
57.871453,142,2574.682155,True,0.993
63.442706,37,2576.519361,True,0.993
55.033009,16,2577.319293,True,0.993
59.653806,30,2578.808033,True,0.993
58.434419,114,2584.387454,True,0.993
-2.344617,47,2586.724133,False,0.993
60.647374,100,2591.679741,True,0.993
61.688333,33,2593.334426,True,0.993
-1.421431,201,2603.225742,False,0.993
60.027454,83,2607.360673,True,0.993
0.008417,136,2614.086348,False,0.993
62.214066,129,2620.455311,True,0.993
57.951774,21,2621.510982,True,0.993
-30.594561,157,2629.267535,False,0.993
55.175752,12,2629.877128,True,0.993
53.704889,8,2630.282271,True,0.993
62.263757,29,2631.714221,True,0.993
