#{"t_start": 1774271305.8688312, "env_id": "None"}
r,l,t,is_success,fusion_alpha
60.562437,108,6202.958892,True,0.95
53.554217,8,6204.438946,True,0.95
58.934059,93,6221.074394,True,0.95
64.575528,89,6237.069919,True,0.95
58.937272,23,6241.256839,True,0.95
56.869835,23,6245.413869,True,0.95
62.798614,28,6250.455325,True,0.95
58.328899,25,6254.976546,True,0.95
63.030119,29,6271.491173,True,0.95
60.899262,28,6276.552963,True,0.95
54.483041,9,6278.224957,True,0.95
55.446687,12,6280.427144,True,0.95
60.806836,32,6286.156171,True,0.95
56.965804,17,6289.269139,True,0.95
57.713146,21,6293.077688,True,0.95
52.748772,71,6305.828968,True,0.95
63.035334,34,6312.00731,True,0.95
64.10303,44,6319.872149,True,0.95
55.636906,19,6323.327235,True,0.95
62.254706,30,6328.79184,True,0.95
55.96878,88,6344.578923,True,0.95
63.327731,38,6351.44568,True,0.95
56.539938,14,6353.995664,True,0.95
58.032916,21,6357.829021,True,0.95
63.587089,34,6363.94143,True,0.95
65.02823,38,6370.822899,True,0.95
63.010745,35,6377.185845,True,0.95
60.090645,26,6381.857928,True,0.95
61.752898,27,6386.784679,True,0.95
64.417431,39,6393.889395,True,0.95
63.040982,32,6399.690325,True,0.95
55.500281,101,6418.329242,True,0.95
61.742744,32,6424.132402,True,0.95
53.981907,9,6425.810105,True,0.95
61.740042,41,6433.184682,True,0.95
58.813271,91,6449.5862,True,0.95
62.94159,32,6455.396746,True,0.95
56.924436,23,6459.566314,True,0.95
61.769907,30,6464.983985,True,0.95
59.482307,22,6468.981393,True,0.95
58.873898,22,6472.974648,True,0.95
65.00839,39,6480.034521,True,0.95
60.540265,31,6485.650586,True,0.95
55.58997,95,6502.799189,True,0.95
62.878154,31,6508.379306,True,0.95
58.859055,31,6514.01105,True,0.95
54.834587,15,6516.763807,True,0.95
59.822995,123,6538.846067,True,0.95
59.366833,24,6543.215487,True,0.95
59.449549,23,6547.378325,True,0.95
55.634752,13,6549.760424,True,0.95
60.429704,29,6555.085938,True,0.95
63.820024,99,6573.01913,True,0.95
64.822364,59,6583.631858,True,0.95
62.17205,29,6588.88352,True,0.95
58.495831,20,6592.534071,True,0.95
64.476623,39,6599.564382,True,0.95
56.447709,76,6613.269659,True,0.95
62.382964,26,6617.979799,True,0.95
64.571632,35,6624.354344,True,0.95
60.300145,24,6629.228238,True,0.95
54.718935,14,6631.806396,True,0.95
51.017649,65,6653.861846,True,0.95
62.99375,30,6659.176203,True,0.95
59.606539,25,6663.727108,True,0.95
57.615171,30,6669.153412,True,0.95
57.041516,26,6673.910137,True,0.95
61.619159,32,6679.72429,True,0.95
60.695764,30,6684.980321,True,0.95
62.997384,32,6690.783303,True,0.95
63.418113,36,6697.365076,True,0.95
59.033165,21,6701.211694,True,0.95
61.154732,32,6706.790046,True,0.95
49.616994,1,6707.03146,True,0.95
57.4406,86,6722.541251,True,0.95
62.182363,36,6729.100564,True,0.95
58.992762,26,6733.824648,True,0.95
59.775016,26,6738.546253,True,0.95
58.896525,27,6743.506683,True,0.95
52.120726,27,6748.518981,True,0.95
56.258259,16,6751.606069,True,0.95
61.546051,88,6768.368691,True,0.95
62.041494,31,6774.137621,True,0.95
54.11724,95,6791.837425,True,0.95
53.149313,29,6797.222015,True,0.95
55.839018,28,6802.30261,True,0.95
63.553112,37,6808.99636,True,0.95
63.258318,119,6830.686031,True,0.95
57.563575,18,6834.005196,True,0.95
57.895597,21,6837.824208,True,0.95
58.166341,21,6841.647097,True,0.95
64.320693,31,6847.273722,True,0.95
58.804744,24,6851.666175,True,0.95
54.342761,10,6853.53666,True,0.95
60.93841,113,6874.371584,True,0.95
65.312467,43,6882.175042,True,0.95
59.589596,24,6886.592923,True,0.95
56.614306,23,6890.782517,True,0.95
