#{"t_start": 1776778095.5306222, "env_id": "None"}
r,l,t,is_success
64.148613,81,5999.815098,True
61.788164,79,6003.88701,True
63.039835,29,6005.29475,True
56.780644,19,6006.226684,True
61.410641,133,6012.629727,True
60.274216,20,6013.618629,True
58.320703,21,6014.636073,True
68.343725,44,6016.759049,True
63.533171,30,6018.364702,True
64.009219,54,6021.006093,True
58.030333,68,6024.289633,True
4.771682,92,6028.789549,False
65.901044,123,6034.802834,True
59.186545,28,6036.163085,True
59.494366,33,6037.767771,True
64.746386,139,6044.469181,True
61.927977,25,6045.672787,True
54.535567,11,6046.229027,True
56.766286,14,6046.922411,True
55.06954,11,6047.466063,True
66.941946,80,6051.387262,True
60.681393,24,6052.551912,True
60.789919,23,6053.679373,True
7.396373,93,6058.176523,False
58.83846,25,6059.39519,True
49.492346,1,6059.456056,True
58.683288,18,6060.344055,True
59.088739,20,6061.33192,True
63.029329,80,6065.199976,True
60.698227,74,6077.505327,True
59.153633,30,6078.974395,True
57.815445,22,6080.04515,True
64.176684,120,6085.95796,True
64.804231,76,6089.641332,True
62.225469,27,6090.941377,True
56.768978,18,6091.827224,True
60.685808,70,6095.211175,True
59.026345,28,6096.569215,True
63.435357,80,6100.438502,True
58.699124,68,6103.747793,True
61.287042,36,6105.509349,True
59.454046,30,6106.974892,True
65.754056,120,6112.831494,True
53.131391,7,6113.188603,True
58.775853,62,6116.22919,True
58.886467,27,6117.551617,True
62.230548,35,6119.25496,True
63.486145,31,6120.747667,True
56.074385,14,6121.428988,True
58.219105,24,6122.602354,True
52.515654,5,6122.861336,True
62.383583,28,6124.219743,True
65.503557,35,6125.916659,True
58.104932,18,6126.784965,True
58.218529,67,6130.083864,True
53.414418,30,6131.586236,True
61.165337,31,6133.107251,True
55.051938,49,6135.511419,True
56.272052,21,6136.533905,True
62.412287,40,6138.51271,True
58.52234,17,6139.344822,True
62.498326,25,6140.554872,True
54.741072,12,6141.153388,True
63.087346,29,6142.712312,True
66.111079,52,6145.346642,True
58.056059,16,6146.136069,True
60.591231,24,6147.306845,True
62.05489,36,6149.06416,True
61.404332,40,6151.021237,True
68.872908,120,6156.840673,True
54.37224,10,6157.335486,True
57.815957,16,6158.104842,True
65.830774,128,6164.314393,True
63.753449,130,6170.664649,True
63.518586,77,6174.412643,True
64.021002,112,6187.267626,True
58.04348,25,6188.485371,True
56.497433,63,6191.532699,True
68.172539,121,6197.468678,True
59.214931,73,6201.021441,True
57.667562,20,6201.987004,True
58.046751,45,6204.279518,True
58.407115,23,6205.406529,True
0.729793,35,6207.09118,False
61.171148,23,6208.223395,True
60.041949,20,6209.19218,True
57.742772,21,6210.220262,True
63.357731,35,6212.042307,True
58.660176,24,6213.215994,True
55.217557,64,6216.312692,True
56.243766,16,6217.088023,True
62.736627,84,6221.146466,True
59.306277,103,6226.185604,True
50.101097,1,6226.246446,True
60.212215,29,6227.651896,True
62.117959,128,6233.894406,True
62.620565,33,6235.572792,True
52.640545,49,6237.997127,True
53.311335,8,6238.391644,True
60.090966,48,6240.766948,True
66.865125,50,6243.183894,True
60.76172,23,6244.299214,True
58.226806,24,6245.478557,True
62.154905,30,6246.949388,True
63.759416,92,6251.418663,True
64.091784,79,6255.249516,True
56.924877,18,6256.126294,True
62.020616,25,6257.351358,True
53.222949,7,6257.704275,True
63.098917,42,6259.776693,True
60.382924,46,6262.02903,True
63.111627,81,6266.036735,True
60.525681,26,6267.291936,True
64.642503,85,6271.414149,True
59.203658,76,6275.108124,True
58.00693,24,6276.2758,True
58.259364,64,6279.392954,True
56.444176,46,6281.664907,True
62.117787,25,6282.896506,True
53.289707,8,6283.306223,True
57.070236,16,6284.105903,True
59.283141,29,6292.529947,True
63.962819,112,6298.010754,True
50.305278,1,6298.073892,True
62.346239,77,6301.790341,True
54.902106,11,6302.335053,True
64.751884,82,6306.297147,True
49.417664,1,6306.356027,True
59.957028,24,6307.51387,True
63.058189,77,6311.237955,True
62.089138,75,6314.876077,True
61.432826,24,6316.047244,True
57.092796,20,6317.032353,True
50.495114,1,6317.095957,True
63.605603,76,6320.746653,True
56.744066,14,6321.434413,True
63.455509,31,6323.170386,True
56.28566,63,6326.252148,True
63.209389,33,6327.871974,True
58.916342,17,6328.692244,True
62.256301,25,6329.904672,True
61.746736,24,6331.0703,True
62.203253,25,6332.28136,True
52.964664,7,6332.631366,True
63.974837,48,6334.983496,True
61.886669,27,6336.322671,True
60.056182,71,6339.741609,True
60.223928,76,6343.439144,True
60.803751,79,6347.260925,True
56.406408,61,6350.213351,True
62.594464,32,6351.846245,True
58.202373,22,6352.92746,True
58.795837,22,6354.008369,True
54.775722,10,6354.505854,True
60.496379,22,6355.572027,True
54.562188,50,6358.018192,True
56.396824,14,6358.706585,True
59.918701,22,6359.775415,True
62.51018,72,6363.242226,True
59.210284,24,6364.409514,True
56.075324,59,6367.25492,True
59.146047,66,6370.448761,True
58.532393,68,6373.70647,True
60.3807,105,6378.816674,True
54.325957,12,6379.407328,True
60.694475,74,6383.034908,True
53.965208,9,6383.483373,True
56.345344,59,6386.371901,True
61.967862,74,6389.978713,True
62.805454,37,6398.513438,True
57.415904,14,6399.201209,True
63.562639,60,6402.13792,True
57.510871,19,6403.052735,True
49.924268,1,6403.118661,True
62.258501,31,6404.645756,True
60.123392,21,6405.670181,True
56.370321,67,6408.892846,True
59.789831,72,6412.366188,True
65.441092,124,6418.377539,True
58.53471,67,6421.605042,True
56.602756,17,6422.441469,True
58.156036,25,6423.649425,True
63.479985,31,6425.296314,True
60.169748,26,6426.560736,True
62.373007,33,6428.147573,True
59.993767,74,6431.737292,True
59.455762,68,6435.006069,True
58.682327,18,6435.874852,True
62.202792,26,6437.145038,True
55.435511,46,6439.411078,True
64.180629,89,6443.832877,True
62.932104,39,6445.742489,True
64.171571,81,6449.649916,True
61.587392,25,6450.84781,True
53.730029,8,6451.252417,True
56.786143,62,6454.278028,True
62.200532,31,6455.802874,True
62.396252,79,6459.630925,True
62.248119,80,6463.487696,True
57.890602,29,6464.913443,True
66.326398,47,6467.20439,True
56.355086,14,6467.893606,True
56.661458,21,6468.923519,True
61.760054,75,6472.552602,True
54.052983,9,6472.999338,True
1.646745,33,6474.614426,False
63.779552,41,6476.610399,True
61.685901,30,6478.067813,True
65.227793,41,6480.04767,True
59.062841,27,6481.362977,True
62.341351,29,6482.770153,True
55.470611,13,6483.408544,True
58.985078,21,6484.434208,True
62.421963,77,6488.147452,True
58.642929,52,6490.704669,True
67.766947,132,6497.102051,True
57.013305,62,6507.38505,True
53.481692,19,6508.337532,True
60.962251,76,6512.016047,True
56.164397,13,6512.649523,True
59.469366,73,6516.167633,True
64.965297,80,6520.021635,True
58.458444,19,6520.958464,True
0.857677,32,6522.549483,False
59.123815,73,6526.353874,True
61.114724,36,6528.351497,True
57.091576,15,6529.214947,True
58.479405,25,6530.748471,True
60.647298,28,6532.361019,True
58.979314,27,6533.869038,True
59.802565,40,6536.131653,True
51.66071,5,6536.4696,True
57.810461,22,6537.784828,True
61.716034,29,6539.406129,True
64.486317,83,6543.771307,True
63.419971,32,6545.399998,True
62.91487,32,6547.061194,True
54.578528,10,6547.653033,True
61.725535,25,6548.992246,True
54.652779,10,6549.495297,True
4.227122,69,6552.878474,False
53.243397,9,6553.322612,True
65.11558,82,6557.263854,True
56.60006,16,6558.057534,True
57.511994,40,6560.029038,True
60.955906,78,6563.859473,True
67.490038,46,6566.092216,True
63.667611,78,6569.858062,True
66.099404,89,6574.13607,True
59.264664,24,6575.302382,True
58.153664,27,6576.620214,True
59.158914,29,6578.038049,True
60.216992,63,6581.108433,True
59.734836,65,6584.265934,True
59.496339,23,6585.392802,True
58.504938,20,6586.390104,True
56.996185,66,6589.596649,True
65.501907,80,6593.441476,True
65.289733,82,6597.457424,True
61.955534,24,6598.632048,True
58.001165,24,6599.793414,True
63.849169,77,6603.520423,True
59.317602,19,6604.450044,True
60.431858,31,6605.948046,True
57.83853,66,6615.732538,True
64.743126,81,6619.627914,True
56.887849,13,6620.255494,True
59.098527,19,6621.239873,True
59.153732,19,6622.156828,True
54.559411,54,6624.794229,True
64.646796,58,6627.622001,True
58.587498,67,6630.866661,True
52.934407,7,6631.214896,True
54.27983,11,6631.765031,True
60.170148,67,6635.000609,True
57.447122,64,6638.09449,True
52.861105,43,6640.205639,True
65.368092,43,6642.283746,True
56.555394,26,6643.551819,True
57.741332,28,6644.94029,True
59.852712,19,6645.862869,True
54.173863,30,6647.342541,True
65.331383,38,6649.189955,True
60.212396,24,6650.351171,True
55.780628,14,6651.056316,True
58.752434,19,6651.989557,True
57.068513,18,6652.875372,True
58.875967,65,6656.041681,True
58.825364,25,6657.262321,True
66.90522,131,6663.63509,True
58.413955,21,6664.655069,True
60.67744,71,6668.100266,True
60.507807,23,6669.235018,True
57.932304,69,6672.556967,True
66.092147,51,6675.049261,True
60.720401,69,6678.40669,True
61.721195,30,6679.871981,True
59.465079,26,6681.201176,True
64.330263,85,6685.293396,True
61.647905,30,6686.755041,True
59.196693,28,6688.116084,True
59.942212,75,6691.750486,True
56.446719,14,6692.434531,True
56.642148,18,6693.316279,True
57.413265,19,6694.245386,True
62.271595,40,6696.191022,True
59.729424,23,6697.311483,True
62.079615,30,6698.76456,True
61.466229,25,6699.97461,True
60.424533,22,6701.045299,True
62.222336,30,6702.498946,True
59.80756,27,6703.819253,True
59.430961,29,6705.230382,True
57.095419,15,6705.96533,True
60.650402,40,6707.922954,True
64.023773,83,6711.907118,True
60.27906,26,6713.186839,True
56.755633,14,6713.87795,True
59.314263,65,6723.381272,True
59.847003,24,6724.550643,True
-0.333115,37,6726.338011,False
61.591231,71,6729.760336,True
62.373136,76,6733.417288,True
61.147431,22,6734.478814,True
55.451628,16,6735.264579,True
63.824727,118,6741.040352,True
56.402552,62,6744.08163,True
60.42725,78,6747.822594,True
59.6498,21,6748.847894,True
61.032637,69,6752.152495,True
59.35257,22,6753.241141,True
62.121619,27,6754.555962,True
60.26937,20,6755.530923,True
64.66669,66,6758.752479,True
62.225527,45,6760.955855,True
56.828417,60,6763.862257,True
57.98105,66,6767.079644,True
57.522639,16,6767.873385,True
59.238065,23,6768.994881,True
58.79251,61,6771.968603,True
60.119191,20,6772.937482,True
65.227222,88,6777.162625,True
49.981431,1,6777.221067,True
63.596625,30,6778.820966,True
54.76926,9,6779.263923,True
62.041466,27,6780.569557,True
55.468327,48,6782.932468,True
60.448443,44,6785.092393,True
54.888943,14,6785.780509,True
-2.567277,81,6789.984305,False
63.011676,56,6792.724062,True
58.683916,19,6793.651972,True
63.678812,35,6795.417527,True
66.547654,72,6798.916034,True
60.058821,30,6800.443697,True
57.917737,17,6801.27386,True
63.154475,28,6802.620994,True
63.29659,37,6804.423577,True
55.791729,13,6805.063936,True
58.674505,17,6805.904639,True
64.16704,38,6807.741621,True
63.755467,111,6813.13345,True
61.035284,33,6814.7359,True
58.288062,18,6815.619943,True
63.870944,31,6817.116636,True
60.796816,55,6819.794748,True
62.318276,106,6831.654704,True
54.618075,62,6834.648699,True
63.356849,30,6836.113017,True
62.246293,30,6837.57234,True
61.852438,80,6841.415736,True
58.186825,17,6842.242356,True
58.731268,23,6843.368283,True
62.788194,127,6849.540381,True
53.525051,20,6850.530425,True
67.401979,42,6852.557082,True
57.580317,67,6855.802919,True
59.136433,29,6857.220402,True
61.581652,26,6858.557692,True
53.770285,11,6859.103761,True
59.952589,73,6862.640049,True
56.573876,67,6865.872427,True
55.661472,53,6868.456332,True
58.571048,24,6869.630022,True
62.924083,36,6871.394763,True
55.067841,10,6871.888294,True
55.833474,13,6872.53055,True
61.66519,24,6873.680753,True
55.221241,11,6874.222324,True
66.406892,114,6879.798902,True
53.814747,10,6880.292999,True
59.93152,69,6883.624758,True
61.839252,33,6885.215415,True
61.697133,76,6888.87124,True
59.852914,29,6890.277541,True
59.608456,72,6893.785289,True
63.782145,31,6895.305967,True
63.810013,77,6898.996686,True
60.897761,70,6902.367966,True
60.288563,28,6903.715075,True
59.242021,21,6904.733857,True
59.086322,22,6905.85346,True
66.515981,56,6908.781732,True
52.841626,10,6909.279307,True
49.667918,1,6909.347839,True
57.941164,26,6910.639319,True
62.720957,77,6914.474857,True
58.513933,26,6915.816069,True
61.32012,27,6917.149117,True
54.73729,23,6918.369715,True
58.497077,22,6919.461248,True
59.146062,20,6920.428009,True
61.06841,25,6921.65724,True
58.986619,52,6924.214556,True
62.433085,67,6934.461672,True
6.473757,87,6938.672657,False
54.899447,14,6939.356364,True
61.435055,24,6940.522006,True
63.300981,74,6944.085423,True
58.903402,64,6947.170819,True
54.41512,19,6948.121622,True
58.617301,21,6949.148191,True
59.174236,22,6950.218379,True
62.421207,31,6951.737882,True
60.408624,27,6953.062832,True
64.724219,80,6956.924924,True
62.265013,44,6959.069826,True
55.695301,11,6959.619051,True
61.207009,67,6962.854548,True
57.261855,64,6965.953395,True
57.458985,21,6966.980071,True
62.543822,73,6970.553935,True
57.562214,61,6973.524071,True
59.317405,23,6974.64654,True
58.382075,64,6977.821285,True
62.712255,30,6979.296666,True
58.750347,68,6982.569282,True
60.045265,66,6985.756229,True
65.123212,76,6989.421839,True
61.782925,64,6992.530654,True
56.490606,64,6995.629519,True
58.668573,20,6996.610225,True
62.320863,80,7000.468396,True
62.185855,76,7004.148562,True
54.920392,17,7004.977864,True
62.449123,75,7008.584474,True
61.120865,54,7011.225431,True
58.780281,66,7014.424699,True
56.795148,18,7015.299524,True
63.123423,74,7018.86081,True
53.440165,7,7019.208618,True
61.437934,23,7020.319852,True
64.100607,82,7024.269749,True
57.079601,65,7027.415706,True
55.501341,11,7027.955188,True
63.859821,80,7031.821276,True
55.476821,12,7032.414733,True
54.228107,11,7032.957603,True
58.245228,18,7040.161157,True
59.786114,25,7041.383593,True
62.713168,70,7044.773853,True
57.589425,23,7045.90331,True
60.92184,25,7047.148504,True
63.19213,103,7052.1813,True
60.637267,76,7055.846268,True
49.98369,1,7055.908438,True
62.271073,26,7057.25526,True
57.941406,32,7058.836376,True
61.13361,31,7060.342649,True
57.534825,52,7062.88723,True
54.92102,40,7064.862344,True
63.253165,80,7068.74322,True
60.274831,21,7069.775126,True
59.001159,70,7073.163949,True
61.350613,85,7077.293742,True
61.272734,24,7078.459349,True
53.676793,9,7078.906215,True
57.668825,19,7079.847544,True
54.738712,14,7080.542612,True
57.953241,23,7081.669932,True
57.872768,22,7082.746165,True
56.231697,14,7083.424508,True
58.50733,27,7084.743202,True
63.547876,83,7088.775283,True
61.682405,79,7092.596174,True
58.727529,69,7095.929911,True
67.869514,86,7100.164687,True
61.856633,29,7101.583468,True
60.591527,52,7104.126105,True
58.422751,65,7107.276077,True
58.161492,74,7110.885905,True
60.367944,28,7112.252876,True
56.583306,18,7113.143889,True
60.344344,21,7114.175986,True
59.793295,21,7115.197507,True
59.243532,19,7116.125327,True
56.881226,39,7118.043513,True
50.898824,3,7118.204362,True
58.287468,56,7120.951923,True
62.285749,77,7124.658681,True
61.05945,58,7127.495403,True
58.862414,64,7130.617194,True
56.112015,13,7131.254465,True
58.354706,25,7132.469787,True
53.844621,18,7133.368612,True
54.042533,11,7133.915813,True
55.415163,13,7134.569129,True
55.961195,60,7137.499257,True
61.768397,25,7138.716972,True
61.170455,23,7139.821189,True
57.999552,21,7147.456473,True
54.086192,52,7150.002903,True
55.471265,23,7151.1412,True
67.210885,79,7154.967474,True
56.853765,60,7157.956231,True
56.779383,29,7159.383634,True
56.058468,15,7160.124838,True
60.990003,34,7161.77513,True
60.022642,29,7163.193645,True
57.802727,16,7163.972852,True
55.078284,61,7166.933236,True
6.477058,94,7171.484309,False
60.362045,63,7174.564659,True
61.982999,67,7177.863655,True
61.733654,71,7181.34101,True
62.018849,25,7182.546552,True
56.673359,17,7183.384556,True
56.739385,14,7184.064782,True
60.108007,110,7189.436344,True
62.823314,30,7190.944888,True
