#{"t_start": 1776667505.0688632, "env_id": "None"}
r,l,t,is_success,fusion_alpha
58.711927,202,2406.591914,True,0.991
61.601607,28,2407.872958,True,0.991
55.523905,22,2408.880973,True,0.991
66.793914,93,2413.041625,True,0.991
-6.485268,108,2417.890472,False,0.991
53.202154,9,2418.31879,True,0.991
56.792202,94,2422.502839,True,0.991
60.933467,104,2427.191365,True,0.991
65.634135,114,2432.452948,True,0.991
58.537263,27,2433.680693,True,0.991
52.445647,68,2436.708105,True,0.991
57.521985,89,2450.533151,True,0.991
1.433064,133,2456.535674,False,0.991
60.509218,33,2458.049109,True,0.991
64.196434,150,2464.905773,True,0.991
63.517697,42,2466.85849,True,0.991
50.216001,1,2466.921149,True,0.991
56.146847,17,2467.673912,True,0.991
63.036503,33,2469.149877,True,0.991
64.81789,174,2476.930107,True,0.991
3.177041,319,2491.098884,False,0.991
59.039053,36,2492.745739,True,0.991
-5.896394,227,2502.843474,False,0.991
63.514628,39,2504.621638,True,0.991
62.94436,112,2509.710112,True,0.991
-2.61121,227,2519.901402,False,0.991
58.12939,25,2521.051332,True,0.991
60.880983,31,2522.441911,True,0.991
66.894328,277,2534.758533,True,0.991
56.572234,32,2536.224405,True,0.991
59.652783,33,2537.715563,True,0.991
-4.03944,55,2540.171085,False,0.991
61.989351,39,2554.229869,True,0.991
64.389934,107,2559.306424,True,0.991
63.177734,45,2561.483076,True,0.991
66.811821,114,2566.99001,True,0.991
59.136401,107,2572.023002,True,0.991
64.177894,49,2574.258026,True,0.991
57.673246,113,2579.384404,True,0.991
60.39526,163,2586.557474,True,0.991
56.574858,19,2587.42789,True,0.991
64.489461,120,2592.843345,True,0.991
61.59856,97,2597.193378,True,0.991
60.220119,38,2598.912565,True,0.991
58.508134,28,2600.174514,True,0.991
64.410645,157,2607.189247,True,0.991
5.08088,311,2620.899787,False,0.991
64.394862,40,2622.718486,True,0.991
60.964,45,2624.752634,True,0.991
54.418753,11,2625.255252,True,0.991
62.721672,167,2632.611234,True,0.991
3.650164,158,2639.717595,False,0.991
67.671304,196,2658.948319,True,0.991
55.260284,30,2660.31644,True,0.991
58.147805,110,2665.26886,True,0.991
60.309859,186,2673.494528,True,0.991
68.034498,160,2680.832291,True,0.991
64.052606,38,2682.568308,True,0.991
61.247744,44,2684.593747,True,0.991
66.422021,115,2689.743605,True,0.991
54.815973,170,2697.311812,True,0.991
62.642381,34,2698.921349,True,0.991
-2.893051,110,2703.949843,False,0.991
62.858149,34,2705.56778,True,0.991
59.122325,22,2706.577577,True,0.991
59.362451,28,2707.86935,True,0.991
60.687864,29,2709.222817,True,0.991
60.083275,71,2712.446186,True,0.991
61.806494,26,2713.634751,True,0.991
53.673841,8,2714.002547,True,0.991
-17.958021,257,2725.519904,False,0.991
64.584442,183,2733.592932,True,0.991
57.90626,20,2734.494249,True,0.991
59.577198,156,2741.449352,True,0.991
60.319401,27,2742.701454,True,0.991
60.904928,202,2762.958138,True,0.991
61.938975,33,2764.458518,True,0.991
62.983729,33,2765.959174,True,0.991
58.557139,92,2770.045139,True,0.991
64.967682,98,2774.406232,True,0.991
67.075376,191,2782.827954,True,0.991
58.056425,121,2788.233421,True,0.991
-8.837177,129,2793.995192,False,0.991
-4.473064,53,2796.395969,False,0.991
65.306857,171,2804.002047,True,0.991
60.315265,165,2811.210472,True,0.991
55.245713,13,2811.801811,True,0.991
63.946524,227,2821.794062,True,0.991
60.594739,37,2823.521419,True,0.991
-5.420496,162,2830.695421,False,0.991
56.344552,46,2832.74739,True,0.991
63.089879,151,2839.45874,True,0.991
62.39242,372,2867.114903,True,0.991
-15.615838,164,2874.366364,False,0.991
61.702201,30,2875.720712,True,0.991
5.995583,117,2880.89268,False,0.991
